Cluster,Term,Count,:Area_Intensity_DHR,:Bright.Detail.Intensity.R3_AdaptiveErode_BF_Ch02,:Bright.Detail.Intensity.R3_AdaptiveErode_BF_Ch11,:Circularity_AdaptiveErode_BF,:Circularity_Morphology_DNA,:Contrast_AdaptiveErode_BF_Ch01,:Contrast_AdaptiveErode_BF_Ch06,:Diameter_AdaptiveErode_BF,:H.Energy.Mean_AdaptiveErode_BF_Ch01_5,:H.Energy.Mean_Intensity_DHR_Ch07_5,:H.Energy.Mean_Morphology_DNA_Ch11_5,:H.Entropy.Mean_AdaptiveErode_BF_Ch01_5,:H.Entropy.Mean_Intensity_Bac_Ch07_5,:H.Entropy.Mean_Morphology_DNA_Ch11_5,:Intensity_AdaptiveErode_BF_Ch02,:Intensity_AdaptiveErode_BF_Ch06,:Intensity_AdaptiveErode_BF_Ch07,:Intensity_AdaptiveErode_BF_Ch11,:Lobe.Count_Morphology_DNA_Ch11,:Max.Pixel_Intensity_Bac_Ch07,:Max.Pixel_Intensity_SSC_Ch06,:Std.Dev_AdaptiveErode_BF_Ch01
27426,Snail1_NoBact_3_Nuc_processed,1220,0,0.841314855,1.059097403,1.762651981,3.271202871,1.471831475,2.156726578,4.115576271,1.867169314,0,1.096882036,10.10955114,0,6.77299698,5.028224803,9.36014014,2.022105402,-0.092240278,1.019241248,0,0.666674154,2.253960721
27427,Snail5_Ice_14_Nuc_processed,978,0,0.45634835,2.422044327,2.124614672,2.404769183,2.303865843,1.979708567,3.584618858,1.586083574,0,1.841012764,10.81387015,0,6.195958121,3.017799777,8.844463592,2.315970831,1.173604397,2.038482496,0,0.704678472,2.924181025
27427,Snail5_NoBact_7_Nuc_processed,1074,0,0.431591658,2.533474187,2.41172384,2.372342939,2.201619357,2.047591538,3.39329954,1.586289098,0,1.976227346,10.48565053,0,6.080275922,3.474690294,8.831068605,2.294004578,1.336292235,2.038482496,0,0.849463444,2.806862248
27427,Snail3_Ice_12_Nuc_processed,1269,0,0.425402535,3.023971174,2.062162406,2.4792693,2.149791066,1.856626575,3.567118759,1.598221821,0,1.736565968,10.85863437,0,6.30039452,3.111083038,8.810634785,2.529215651,1.146160063,2.038482496,0,0.722817315,2.909350162
27427,Snail4_Ice_13_Nuc_processed,527,0,0.423752039,2.718446195,2.130436846,2.476473007,2.192682809,1.676873225,3.484288666,1.590708251,0,2.085693629,10.94449186,0,6.086039961,3.02579884,8.629016988,2.494157041,0.38006115,1.019241248,0,0.5920866,2.950512373
27427,Snail1_Ice_10_Nuc_processed,1237,0,0.467076249,2.614556532,1.865654977,2.39092085,2.21113772,1.713029347,3.607820728,1.580613109,0,1.703551076,10.75934916,0,6.262222569,3.193735686,8.768055074,2.662876601,1.183616243,2.038482496,0,0.621984812,2.874680084
27427,Snail3_EDTA_24_Nuc_processed,267,0,0.515351798,2.959365953,2.18806992,2.437620927,1.914774679,2.092359718,3.810283156,1.619871286,0,1.694447975,10.82795344,0,6.270349086,3.642312845,9.153412921,1.990524983,-0.206353185,1.019241248,0,0.927030094,3.025024992
27427,Snail4_NoBact_6_Nuc_processed,507,0,0.469139307,2.821590585,2.042587106,2.435300777,2.032339993,1.8407673,3.436060878,1.697217097,0,2.32671071,10.30675602,0,5.821366662,3.575010769,8.747177118,2.422903543,0.988466843,2.038482496,0,0.67486591,2.769074781
27427,Snail2_Ice_11_Nuc_processed,926,0,0.427878154,2.817402031,2.228252496,2.408251758,2.216411646,1.921287827,3.543650504,1.56805688,0,1.826564885,10.74679374,0,6.245087499,3.293391988,8.845265185,2.46477102,1.200689906,2.038482496,0,0.730537578,2.844488046
27427,Snail5_Phago_20_Nuc_processed,859,0,0.453460069,2.928087344,2.234712167,2.317255027,2.060923826,1.905474003,3.454225256,1.652576386,0,1.978312226,10.48763591,0,6.107342198,3.606441503,8.741207793,2.466922833,1.243780451,2.038482496,0,0.7083474,2.602438727
27427,Snail4_Phago_19_Nuc_processed,533,0,0.435717773,2.533381096,1.970045131,2.438476104,1.876233948,1.604812562,3.362422479,1.684235181,0,2.205844014,10.42341716,0,5.912906236,3.60095978,8.419487416,2.499293293,1.201072512,2.038482496,0,0.538524239,2.567650217
27427,Snail5_EDTA_26_Nuc_processed,334,0,0.658115387,3.243014523,1.922678784,2.265187122,2.321478028,2.376657588,4.110504867,1.513667259,0,1.716058819,10.89276562,0,6.295607288,3.751390312,9.276078879,2.083028181,0.024980676,2.038482496,0,1.097231779,3.173891569
27427,Snail2_EDTA_23_Nuc_processed,274,0,0.643261321,2.649279511,1.916634574,2.395939663,2.602057025,2.294814276,4.028491532,1.538375893,0,1.934589317,11.10794299,0,6.156448561,3.770540759,9.360676684,1.848758975,-0.156428501,2.038482496,0,0.98382448,3.212976711
27427,Snail1_EDTA_22_Nuc_processed,238,0,0.649450545,3.102353877,1.799327747,2.24423633,2.323107022,2.238800161,4.140840875,1.51558757,0,1.70411481,11.04256922,0,6.340855163,3.819214436,9.29520608,2.096470908,0.228974655,2.038482496,0,1.05529199,3.134565428
27427,Snail1_Phago_16_Nuc_processed,952,0,0.516589633,2.900346198,2.081665029,2.441358803,1.987453981,1.701424898,3.53185813,1.61016196,0,1.849126567,10.70011561,0,6.213285438,3.827239921,8.659313484,2.646581499,1.257943447,2.038482496,0,0.632129529,2.617542735
27427,Snail3_NoBact_5_Nuc_processed,1334,0,0.450571788,3.216669379,2.364747012,2.466170943,1.962729999,1.836070037,3.399441143,1.629440194,0,1.869722102,10.46608958,0,6.199031372,3.555985615,8.783580479,2.493683233,1.235563434,1.019241248,0,0.710744183,2.689365072
27427,Snail4_EDTA_25_Nuc_processed,195,0,0.680809021,2.87167414,1.691291342,2.172637967,2.606784071,2.293268198,3.992080711,1.54827466,0,2.087220928,10.76215168,0,5.952612105,3.729445947,9.262218982,2.08959053,0.095896213,2.038482496,0,1.019384751,3.222996045
27427,Snail2_Phago_17_Nuc_processed,728,0,0.493483387,3.143779778,2.134397649,2.35676363,1.995370325,1.883221456,3.460258907,1.611492184,0,2.043637449,10.42476172,0,6.087508218,3.748498803,8.764357287,2.598159938,1.191953219,2.038482496,0,0.724072723,2.603018667
27427,Snail2_NoBact_4_Nuc_processed,1212,0,0.438606054,2.929576802,2.380300277,2.458817361,2.082057858,1.991172892,3.380982422,1.640055598,0,1.965523944,10.82958307,0,6.102389795,3.699013712,8.809824596,2.303410318,1.161851376,1.019241248,0,0.828068117,2.777108784
27427,Snail1_NoBact_3_Nuc_processed,1250,0,0.481105041,2.76247792,2.291170391,2.419467733,1.949480471,1.920155709,3.380982422,1.584961378,0,2.020735931,10.54647486,0,6.061870936,3.842309439,8.69966392,2.425810001,1.295408413,2.038482496,0,0.756680766,2.624304442
27440,Snail5_Ice_14_Nuc_processed,616,0,0.357734194,0.667928525,1.956978908,3.648358896,1.185109808,1.313625328,3.380982422,1.65996042,0,0.707556589,10.84925043,0,7.117863868,2.957825985,7.948907109,2.103427649,-0.78423271,1.019241248,0,0,1.935653887
27440,Snail5_NoBact_7_Nuc_processed,967,0,0.328851388,0.679658094,2.190005876,3.578686509,1.237595313,1.35902152,3.111083257,1.764807546,0,0.82699395,10.60470174,0,6.940594115,3.085466009,7.956626472,2.102428105,-0.601395656,1.019241248,0,0,1.893428985
27440,Snail3_Ice_12_Nuc_processed,392,0,0.388267473,1.003428927,1.806887874,3.404666084,1.314836566,1.366869686,3.466281944,1.652499531,0,0.766411802,10.78564454,0,7.099026325,3.188723806,8.235742782,2.037713598,-0.870343335,1.019241248,0,0,2.09510188
27440,Snail4_Ice_13_Nuc_processed,732,0,0.30244425,1.018044139,1.882421624,3.467174928,0.992185777,1.050472215,3.177425202,1.792671562,0,0.922841104,10.71395189,0,6.955713294,2.759027546,7.666915379,2.299102558,-0.65051559,1.019241248,0,0,1.884358797
27440,Snail1_Ice_10_Nuc_processed,403,0,0.422514204,1.024281333,1.707377763,3.478717729,1.065449178,1.325696354,3.596238562,1.676280995,0,0.849917214,10.93421543,0,7.030450169,3.394475294,8.275427015,2.213286405,-0.804585295,1.019241248,0,0,1.925453709
27440,Snail3_EDTA_24_Nuc_processed,890,0,0.465013192,1.257288347,1.74284358,3.314474148,1.084408,0.879917067,3.97112486,1.549962095,0,0.790900474,11.36906911,0,7.236260546,3.606047729,8.306404042,1.831610765,-1.092474625,1.019241248,0,0,2.657110252
27440,Snail4_NoBact_6_Nuc_processed,1162,0,0.290478515,0.921136489,2.050858934,3.37954278,1.02238519,1.099351703,3.015753796,1.841896403,0,1.037963051,10.57199427,0,6.846625725,2.768714637,7.70169263,2.214724002,-0.480193168,1.019241248,0,0,1.831719976
27440,Snail2_Ice_11_Nuc_processed,502,0,0.375063904,1.110949326,1.79987807,3.396639272,1.131444458,1.223679723,3.460258907,1.780289074,0,0.989556853,10.78373063,0,6.870125945,3.381882417,8.098255588,2.228713846,-0.760952471,1.019241248,0,0,2.022653734
27440,Snail5_Phago_20_Nuc_processed,658,0,0.344943237,0.743518587,1.924073764,3.488595336,1.177291195,1.215951501,3.164268027,1.756548638,0,0.866473188,10.6532767,0,6.970544779,3.170673711,7.861482595,2.15960192,-0.642729855,1.019241248,0,0,1.895205651
27440,Snail4_Phago_19_Nuc_processed,918,0,0.319361322,0.711309067,1.801747644,3.315734464,1.119394897,1.140670817,3.043295484,1.855209239,0,1.135144581,10.59129345,0,6.725077271,3.185656718,7.62630061,2.134625176,-0.531061511,1.019241248,0,0,1.944684785
27440,Snail5_EDTA_26_Nuc_processed,488,0,0.597874104,1.25579889,1.639408146,3.485278001,1.44116198,0.899737908,4.399736205,1.446033278,0,0.65565044,11.28270673,0,7.35375488,3.932419284,8.501714827,1.965962215,-0.682211939,1.019241248,0,0,2.847278714
27440,Snail2_EDTA_23_Nuc_processed,658,0,0.697313532,1.052488026,1.386110678,3.474559052,1.466386851,0.978412307,4.671092848,1.467919664,0,0.644928369,11.30937262,0,7.575946907,3.972382208,8.630788516,1.676165755,-1.000613834,1.019241248,0,0,3.078296577
27440,Snail1_EDTA_22_Nuc_processed,353,0,0.651513602,1.249934151,1.49735336,3.427838875,1.388254966,0.968259828,4.612673581,1.407823717,0,0.658397719,11.37902008,0,7.466626475,4.069354115,8.59408214,1.975574225,-0.718808133,1.019241248,0,0,2.908715142
27440,Snail1_Phago_16_Nuc_processed,496,0,0.329676611,0.955114648,1.595868502,3.310283625,1.07187966,0.972714845,3.084147084,1.842916319,0,1.129133489,10.50851577,0,6.688094006,3.195412634,7.588433751,2.306283715,-0.695174282,1.019241248,0,0,1.848827739
27440,Snail3_NoBact_5_Nuc_processed,547,0,0.322249603,1.178626371,1.97554436,3.32574677,1.171011364,1.28857662,3.151055969,1.820314836,0,1.009676758,10.50472755,0,6.839537615,2.973958991,8.131895279,2.245421308,-0.490361787,1.019241248,0,0,1.907367098
27440,Snail4_EDTA_25_Nuc_processed,441,0,0.724545843,1.064217413,1.503059175,3.190400393,1.538267207,1.020386024,4.576352591,1.472789833,0,0.815598921,11.23881792,0,7.228372985,4.149705274,8.511384805,1.773688954,-0.851009647,1.019241248,0,0,3.004451688
27440,Snail2_Phago_17_Nuc_processed,619,0,0.344943237,1.217910632,1.78688853,3.211916343,1.094815448,1.095811641,3.164268027,1.792557531,0,1.29065458,10.68707395,0,6.584740014,3.376284351,7.858377944,2.228239139,-0.613732544,1.019241248,0,0,1.998337232
27440,Snail2_NoBact_4_Nuc_processed,1062,0,0.329263999,1.085163092,2.10512979,3.375076856,1.005203213,1.080769913,3.164268027,1.78421156,0,1.086634824,10.89646374,0,6.837630033,3.457222549,7.833992749,2.189117489,-0.668596963,1.019241248,0,0,1.976838468
27440,Snail1_NoBact_3_Nuc_processed,1113,0,0.293779383,0.920205306,2.193002802,3.416927015,1.014594806,1.060664769,2.987958409,1.78731869,0,1.031986432,10.6852478,0,6.907945894,3.30079698,7.663119452,2.221675352,-0.472950796,1.019241248,0,0,1.72524091
27432,Snail5_Ice_14_Nuc_processed,878,0,0.705565712,2.128062644,2.201602345,2.623771239,2.804702104,1.375610553,3.561266063,1.085122245,0,1.643935779,9.454249051,0,6.518099193,2.917168417,8.53341823,3.222930526,1.12537643,1.019241248,1.407043809,0.483960694,4.601044968
27432,Snail5_NoBact_7_Nuc_processed,481,0,0.81036904,1.979209799,2.61797972,2.692399715,2.868543178,1.283032296,3.436060878,1.039171342,0,1.525601203,9.226645984,0,6.606676531,3.441679138,8.43647417,3.089979481,1.313226202,1.019241248,1.330604314,0.502828288,5.137829989
27432,Snail3_Ice_12_Nuc_processed,922,0,0.719181893,2.678603206,2.036887777,2.651707282,2.751164187,1.242664723,3.578795156,1.113270662,0,1.536555775,9.512327568,0,6.604322854,3.056575201,8.532367347,3.356950292,1.037164692,1.019241248,1.391576172,0.474065425,4.562647483
27432,Snail4_Ice_13_Nuc_processed,466,0,0.662654113,2.3545531,2.108483615,2.553381767,2.852943688,1.257241666,3.496241804,1.162020218,0,1.885450585,9.406387152,0,6.358214296,2.942870892,8.424505432,3.26191113,0.322949622,1.019241248,1.406073778,0.44500134,4.564021669
27432,Snail1_Ice_10_Nuc_processed,840,0,0.717118835,2.332118146,1.611252188,2.508657525,2.700967102,1.149857987,3.636614604,1.186947281,0,1.548129461,9.523483279,0,6.555576616,3.103093351,8.435737049,3.409908701,1.022700625,2.038482496,1.458895998,0.395606536,4.251207064
27432,Snail3_EDTA_24_Nuc_processed,225,0,0.935390333,2.691449778,1.891234048,2.551782618,2.506286716,1.651072129,3.875421063,1.190854646,0,1.709357778,9.736178923,1.020954638,6.441110857,3.752044897,8.931966187,3.293236407,-0.252701024,1.019241248,1.517172574,0.692271315,4.162037658
27432,Snail4_NoBact_6_Nuc_processed,242,0,0.756729542,2.327929046,2.428991788,2.702060396,2.762186691,1.286747937,3.331259359,1.188126107,0,1.744646208,9.106773745,0,6.350487167,3.466083524,8.440866815,3.058331144,0.930776339,1.019241248,1.396890577,0.484124404,5.019696664
27432,Snail2_Ice_11_Nuc_processed,693,0,0.764981772,2.497727206,1.990601094,2.599574377,2.80479497,1.406043659,3.596238562,1.110326776,0,1.616560887,9.447124682,0,6.519763759,3.259037783,8.610856855,3.278718492,1.177600092,1.019241248,1.405261405,0.524019333,4.530919027
27432,Snail5_Phago_20_Nuc_processed,743,0,0.76704483,2.441965639,2.385550763,2.615233566,2.749046244,1.158863825,3.484288666,1.083140681,0,1.598488941,9.411584399,0.88070334,6.47647085,3.580679151,8.387980292,3.295030663,1.208862172,1.019241248,1.380866386,0.447900099,4.482278127
27432,Snail4_Phago_19_Nuc_processed,443,0,0.69401259,2.079841275,2.382135325,2.692062708,2.467290202,1.009391293,3.331259359,1.147346435,0,1.750930637,9.158807579,0,6.408883008,3.55224796,8.08899751,3.201701309,1.115285509,1.019241248,1.360244737,0,4.251239398
27432,Snail5_EDTA_26_Nuc_processed,349,0,1.045145,2.887778718,1.936021028,2.44288486,3.208443014,1.613866491,4.150903691,1.134690622,0,1.576261779,9.923229327,2.037842291,6.52908776,3.727711894,9.071841684,3.290973553,0.207457528,2.038482496,1.603257828,0.66900506,4.773000868
27432,Snail2_EDTA_23_Nuc_processed,253,0,1.097546664,2.63391948,1.689926883,2.469588519,3.187180738,1.737004872,4.220671875,1.242036011,0,1.604649743,9.903534782,1.369841122,6.657203766,3.76308974,9.200499892,3.231538141,0.088750745,2.038482496,1.673627568,0.679279522,4.612216663
27432,Snail1_EDTA_22_Nuc_processed,334,0,1.020388308,2.905745299,1.615656683,2.407447485,3.014654736,1.630351327,4.255126878,1.244186694,0,1.550215041,9.938852915,0.913227415,6.6338457,3.856843697,9.212130514,3.346877949,0.350707445,2.038482496,1.647081453,0.663653729,4.41183148
27432,Snail1_Phago_16_Nuc_processed,757,0,0.79138891,2.381270244,2.010366003,2.740464003,2.650559814,1.150298915,3.514095011,1.074446455,0,1.530798719,9.440075659,0,6.567131095,3.78239744,8.404258579,3.395152893,1.188215251,1.019241248,1.418113304,0.44019876,4.464327243
27432,Snail3_NoBact_5_Nuc_processed,550,0,0.81284471,2.545296393,2.666458731,2.849748104,2.722338754,1.134945915,3.472294626,1.051516654,0,1.438315092,9.269216649,0,6.685447895,3.563910525,8.449443647,3.225368027,1.134159976,1.019241248,1.310520601,0.461263675,5.012246361
27432,Snail4_EDTA_25_Nuc_processed,239,0,1.042256719,2.559818967,1.74490963,2.528455812,3.302136359,1.731459887,4.038834194,1.235088451,0,1.83131684,9.82666819,1.272268953,6.331567716,3.72996757,9.063640219,3.147891949,0.143805859,1.019241248,1.703877011,0.702209431,4.643589448
27432,Snail2_Phago_17_Nuc_processed,642,0,0.755491707,2.693777055,2.320398574,2.563302708,2.802694421,1.249381431,3.39329954,1.099040481,0,1.686575832,9.360488105,0.456613707,6.452606442,3.712998221,8.399524236,3.280109552,1.151605585,1.019241248,1.37438055,0.491697962,4.468960372
27432,Snail2_NoBact_4_Nuc_processed,328,0,0.818208659,2.383876613,2.757427098,2.766618166,2.847516753,1.207868821,3.380982422,1.032415725,0,1.567169727,9.101345026,0,6.592726406,3.641029245,8.471727076,3.115022166,1.101117359,1.019241248,1.322931423,0.510974697,5.194666749
27432,Snail1_NoBact_3_Nuc_processed,332,0,0.819859105,2.066529066,2.533750478,2.850465451,2.758050156,1.144562792,3.429984771,1.04453654,0,1.4645579,9.211047252,0,6.666988755,3.765958238,8.406863936,3.146907677,1.166207536,1.019241248,1.327896664,0.432033248,5.193146309
27433,Snail5_Ice_14_Nuc_processed,317,0,1.444552958,1.075388345,0.870333351,1.047398185,1.498485013,1.885716718,5.809542132,2.317323246,0,0.484447829,9.852356153,0,8.056583145,4.866047111,9.970938358,1.84121451,-0.286031299,4.076964992,0,0.655232743,2.431968865
27433,Snail5_NoBact_7_Nuc_processed,313,0,1.443727735,0.952880462,0.950971471,1.031646978,1.703818206,2.085701285,5.271142258,2.084777493,0,0.553571581,9.963036309,0,7.925643674,5.071519036,9.972853872,1.720939869,-0.407068052,4.076964992,0,0.783702759,2.605719853
27433,Snail3_Ice_12_Nuc_processed,432,0,1.71233784,1.428948147,0.914167328,1.043478167,1.664866356,2.059591653,5.737281219,2.268109769,0,0.467821965,9.937371649,0,8.217740666,4.900800204,10.16542176,1.438764956,-0.76627938,4.076964992,0,0.724564032,2.574665331
27433,Snail4_Ice_13_Nuc_processed,301,0,1.493241119,1.281212759,0.878487771,1.139244937,1.611749434,1.994656376,5.856033372,2.26505503,0,0.437964425,9.95931489,0,8.207460843,4.932649429,10.20652078,1.512114747,-0.215611636,4.076964992,0,0.705790344,2.579889491
27433,Snail1_Ice_10_Nuc_processed,162,0,1.775054792,1.217259176,0.863054203,1.101826637,1.581114138,1.98563828,5.704465427,2.136160049,0,0.436900973,10.02066276,0,8.140466666,5.139134767,10.20325638,2.171116711,-0.58668136,4.076964992,0,0.713334891,2.596890665
27433,Snail3_EDTA_24_Nuc_processed,184,0,1.264241721,1.413122843,0.90533621,1.155129406,0.979783691,1.411725939,5.708120773,2.216017992,0,0.4983118,9.877408732,0,8.064354274,4.556464212,9.621529708,2.272173262,-1.802391378,4.076964992,0,0.49725036,2.233407532
27433,Snail4_NoBact_6_Nuc_processed,250,0,1.618675023,1.114114241,0.937463939,1.088238368,1.754314822,2.082877496,5.434808571,2.168280551,0,0.500321442,9.832684911,0,8.017302387,5.021851548,10.10234161,1.658827627,-0.206343418,4.076964992,0,0.781347975,2.557647238
27433,Snail2_Ice_11_Nuc_processed,236,0,2.001578521,1.308860815,0.970490403,1.12869906,1.752730492,2.113056192,5.76991062,2.166745188,0,0.445516627,9.97036341,0,8.183398095,5.238779989,10.28121078,1.714702556,-0.404004009,4.076964992,0,0.766182382,2.545060564
27433,Snail5_Phago_20_Nuc_processed,308,0,2.04449012,0.984624435,0.928900926,1.09896678,1.713016106,2.040252665,5.488279659,2.220071843,0,0.554377046,9.896411191,0,7.898214565,5.329713605,9.924844961,1.66205966,-0.424692839,4.076964992,1.004579121,0.716889562,2.599329233
27433,Snail4_Phago_19_Nuc_processed,196,0,1.362855876,0.863233736,0.817107538,1.045715175,1.689206932,1.848646489,5.126700166,2.30073705,0,0.497484135,9.833211548,0,7.967289617,5.190852947,9.798981943,1.849427733,-0.215699146,4.076964992,0.975445455,0.632435481,2.663126778
27433,Snail5_EDTA_26_Nuc_processed,83,0,1.482100607,1.847578989,0.916553557,1.168998101,1.693322535,1.729717296,5.514820786,2.352516785,0,0.562477669,9.862224786,0,7.744731373,4.806992125,9.847586855,1.736539621,-0.827106472,4.076964992,0.978601537,0.691967772,2.574677926
27433,Snail2_EDTA_23_Nuc_processed,116,0,1.214315726,1.405675555,0.966669709,1.331708314,1.339652676,1.516058198,5.488279659,2.245717663,0,0.642927398,9.869152636,0,7.845282207,4.610169586,9.291652279,2.290785481,-1.642264753,4.076964992,0.881401157,0.560248191,2.387061764
27433,Snail1_EDTA_22_Nuc_processed,99,0,1.319944277,1.729353297,0.899707651,1.253703303,1.390989512,1.586999284,5.341899094,2.283146541,0,0.542734658,9.815142746,0,7.932616706,4.789434673,9.509363975,2.275097688,-1.693285653,4.076964992,0.889871318,0.533728978,2.396919993
27433,Snail1_Phago_16_Nuc_processed,174,0,1.927721057,1.032194076,0.934128236,1.102218593,1.574785367,1.818550397,5.411731221,2.423026754,0,0.507810291,9.806668382,0,8.002707149,5.358968781,9.924823471,2.304782872,-0.651720636,4.076964992,1.05814888,0.678029916,2.527612169
27433,Snail3_NoBact_5_Nuc_processed,387,0,1.643019103,1.432299608,1.01788212,1.142640977,1.800742121,2.251934657,5.492078941,2.055223827,0,0.49050738,9.994066771,0,8.05710641,4.926284272,10.31042559,1.232011152,-0.449552237,4.076964992,0,0.892561254,2.710544258
27433,Snail4_EDTA_25_Nuc_processed,119,0,1.317468608,1.462926579,0.910440007,1.180649887,1.405541528,1.62057905,5.649348398,2.330751268,0,0.617762273,9.750793511,0,7.923798369,4.822864532,9.654239579,1.972317396,-0.746749644,4.076964992,0.934088892,0.643052048,2.482790226
27433,Snail2_Phago_17_Nuc_processed,254,0,2.284630029,1.197710046,1.009115668,1.126628597,1.825764602,2.075534851,5.499670256,2.264751656,0,0.458035908,9.804901272,0,8.101410648,5.391164049,10.06964607,1.904468062,-0.760585797,4.076964992,0.975996931,0.716815651,2.642360599
27433,Snail2_NoBact_4_Nuc_processed,123,0,1.770516065,1.223216824,1.054726226,1.167185287,1.761268009,2.302219722,5.465427532,2.105192369,0,0.517170366,10.09193673,0,8.069218,5.394910866,10.24465627,1.388312235,-0.485200994,4.076964992,0,0.915697317,2.666622021
27433,Snail1_NoBact_3_Nuc_processed,123,0,1.802287153,1.005290749,1.025539818,1.177528987,1.713069173,2.035690433,5.028100569,2.163782906,0,0.454592247,9.994153767,0,8.037095074,5.270369254,9.848034572,1.65611522,-0.623905352,4.076964992,0,0.672544823,2.626636609
27428,Snail5_Ice_14_Nuc_processed,270,0,0.392393563,0.874777032,1.66440313,2.125334881,0.996784506,0.991061273,3.436060878,1.559262588,0,0.780901356,9.406249667,0,7.375701552,2.738784207,7.771606023,2.742287623,-0.734350082,2.038482496,0,0,1.955360758
27428,Snail5_NoBact_7_Nuc_processed,360,0,0.363098144,0.865933196,1.891693763,2.154396541,0.980970981,1.103453393,3.151055969,1.541843991,0,0.911797448,9.305059866,0,7.22854831,2.979511883,7.822435911,2.641928219,-0.608277885,2.038482496,0,0,1.937423785
27428,Snail3_Ice_12_Nuc_processed,279,0,0.374651267,1.041223913,1.568140309,2.014008379,0.780340366,0.796306835,3.411691472,1.568489694,0,0.715723395,9.213206622,0,7.442050616,2.646751732,7.78317289,2.832752384,-1.017438674,2.038482496,0,0,1.869161171
27428,Snail4_Ice_13_Nuc_processed,183,0,0.368049483,1.2881945,1.54684985,2.280941852,0.915396032,0.808514308,3.337515385,1.607697309,0,0.921138643,9.295738843,0,7.373646399,2.75400757,7.6702378,2.913823981,-0.710797708,2.038482496,0,0,1.882249958
27428,Snail1_Ice_10_Nuc_processed,76,0,0.39445662,1.199385685,1.767294536,2.248712434,1.060145181,1.043221981,3.44818125,1.633709393,0,0.88721172,9.431567895,0,7.424753084,3.082877926,7.873325972,2.840989145,-0.925724026,2.038482496,0,0,1.823277102
27428,Snail3_EDTA_24_Nuc_processed,236,0,0.374651267,1.189238665,1.656524063,2.150751205,0.518591688,0.490930498,3.555404047,1.521904497,0,0.732007012,9.557212954,0,7.241420766,3.146130609,7.630341528,2.877465048,-1.773132065,2.038482496,0,0,1.555375332
27428,Snail4_NoBact_6_Nuc_processed,404,0,0.328026164,1.100057486,1.85159016,2.173818404,0.77280669,0.745719505,3.104371089,1.485588377,0,1.054308132,9.067519034,0,7.025184349,2.59260528,7.473745757,2.73331706,-0.497130675,2.038482496,0,0,1.886701116
27428,Snail2_Ice_11_Nuc_processed,105,0,0.372175598,1.182070832,1.62485729,2.245529276,0.879695317,0.925175021,3.312420864,1.521936183,0,0.903360941,9.246683853,0,7.222734178,3.020558112,7.868724154,2.872115519,-0.903818991,2.038482496,0,0,1.947972679
27428,Snail5_Phago_20_Nuc_processed,249,0,0.359797252,0.934541516,1.693748054,2.146899254,0.91109735,0.808813886,3.229517509,1.541008989,0,0.856360093,9.159976591,0,7.235342633,3.033260086,7.640659084,2.705171709,-0.619238983,2.038482496,0,0,1.982958011
27428,Snail4_Phago_19_Nuc_processed,202,0,0.358972029,0.850200983,1.660345997,2.129387574,0.920876992,0.883300032,3.151055969,1.678168657,0,1.048827909,9.179448984,0,7.111872382,3.007532254,7.528214692,2.691098315,-0.496919222,2.038482496,0,0,1.991442619
27428,Snail5_EDTA_26_Nuc_processed,152,0,0.431179046,1.264270179,1.789685165,2.149421191,0.638088291,0.504829358,3.760689532,1.538699685,0,0.700837577,9.501978125,0,7.433832038,3.051771715,7.646782425,3.014237288,-1.728364776,2.038482496,0,0,1.615394994
27428,Snail2_EDTA_23_Nuc_processed,83,0,0.528142755,1.174623545,1.66300281,2.066940206,0.728491217,0.862453627,4.090155565,1.644510674,0,0.740421353,9.832885313,0,7.642009631,3.606811411,8.244018748,2.910973223,-2.118721798,2.038482496,0,0,1.880559391
27428,Snail1_EDTA_22_Nuc_processed,74,0,0.519477913,1.330923404,1.629966046,2.077790199,0.929668712,0.785605083,4.002517605,1.622243962,0,0.744384625,9.728892214,0,7.686780273,3.550093285,7.98832701,2.959114308,-1.727030809,2.038482496,0,0,1.838242563
27428,Snail1_Phago_16_Nuc_processed,148,0,0.387029613,1.081997813,1.3777099,2.124709683,0.738317955,0.600433151,3.255251198,1.728801349,0,1.013712123,9.291109401,0,6.983726591,3.109543741,7.383353415,2.889184491,-0.720217369,2.038482496,0,0,1.908104195
27428,Snail3_NoBact_5_Nuc_processed,378,0,0.354433302,1.307836631,1.781234219,2.023135226,0.891617445,0.978910756,3.223052051,1.500277761,0,0.880659059,9.161837688,0,7.170693333,2.638782075,7.935153232,2.717674725,-0.613376648,2.038482496,0,0,2.057587558
27428,Snail4_EDTA_25_Nuc_processed,71,0,0.465425803,1.108994231,1.946592579,2.034678288,0.87390694,0.91095744,3.918244789,1.625742109,0,0.887070751,9.807078507,0,7.228068368,3.609913871,8.179182828,2.869838471,-1.91601727,2.038482496,0,0,1.847397909
27428,Snail2_Phago_17_Nuc_processed,169,0,0.357734194,1.242114499,1.721258312,2.058344189,0.839084254,0.775443552,3.216573649,1.536582902,0,1.01627515,9.233173807,0,6.998771985,2.950767676,7.583207994,2.847015697,-0.664174497,2.038482496,0,0,1.924948023
27428,Snail2_NoBact_4_Nuc_processed,140,0,0.347831518,1.374862402,1.984777013,2.143388748,0.856027064,0.902257215,3.050142009,1.55840428,0,1.076190075,9.155260153,0,6.921763341,3.174435657,7.596158129,2.777498599,-0.657563935,2.038482496,0,0,1.951788252
